,waterGoal,designYears,waterPercent,asteroidDensity,excavationMaterialDensity,excavationMaterialThickness,excavationNumScoops,excavationVolumeFactor,excvationMassA0,excavationMassFactor,excavationShape,excavationTime,asteroidCp,processStartTemp,processEndTemp,processEnthalpy,solarPanelEfficiency,solarPanelEnergyDensity,solarAnnualDegradation,asteroidMaxSunDistance,earthSolarRadiation,solarThermalEfficiency,solarThermalEnergyDensity,processVolumeFactor,processMassFactor,processMaterialDensity,processMaterialThickness,elecHydrogenEnergy,elecPower,elecMass,waterFilterMass,waterFilterPower,waterFilterLoss,cryocoolerMass,cryocoolerPower,cryocoolerRDCost,cryocoolerTFUCost,deltaVtoAsteroid,deltaVtoEML1,asteroidPropellantRatio,dryMassGuess,spacecraftBasePower,batteryTime,batteryDensity,cdhMass,mliDensity,radiatorDensity,radiationPower,radiationRejectionTemperature,spacecraftSAFactor,structureDryMassFactor,gncMass,tankMaterialThickness,engineMass,commMass,attMass,spacecraftDryMassFactor,dryMassMargin,cerStructureA1,cerStructureE1,cerEPSA1,cerEPSA2,cerEPSE1,cerDryMassA1,cerIATA0,cerIATA1,cerProgramA1,cerProgramE1,cerTFUDryMassA1,cerTFUIATA1,cerTFUProgramA1,cerTFUTRLFactor,cerTfuEPSA1,cerTfuEPSE1,launchPrice,roundTrips,processSolarPanelHeatRatio,processTime,processNumBatch,engineISP,electrolysis,propTankDensity,tankNumber,tankPressurantMassFactor,tankVolumeFactor,propDensity,cryocooler,waterFilter,totalPropellant,launchedPropellant,asteroidWaterNeeded,netPropellant,massPropToAsteroid,massPropToEML1,excavationSystemSA,excavationVolume,excavationMass,regolithNeeded,totalExcavationTime,waterPerBatch,reactionEnergy,processingVolume,processSystemSA,totalProcessingMass,powerPerBatch,totalPowerMass,totalEnergyPerBatch,totalProcessingTime,processContainerMass,baseSolarPanelMass,batteryMass,costPower1Rd,costPower2Rd,costPowerRd,costPowerTfu,propVolume,tankSA,massTank,massEngine,massGNC,spacecraftSurfaceArea,massMLI,thermalLoad,radiatorArea,massRadiator,massAtt,massComms,massCDH,timeElectrolysis,massElectrolysis,powerElec,elecPowerMass,waterFilterPowerMass,massWaterFilter,totalPayloadMass,totalStayDays,dryMass,netProp,launchMass,percentPropSold,structureMass,costStructureRd,rdte_costCer_spacecraft,rdte_costCer_iatX1,rdte_costCer_iat,rdte_costCer_programLevelCostCER,rdte_costCer_totalCost,tfu_costCer_spacecraft,tfu_costCer_iatX1,tfu_costCer_iat,tfu_costCer_programX1,tfu_costCer_programLevelCostCER,tfu_costCer_totalCost,totalCost,costPerKgWater,launchCost,costLaunchAndTFU,soldProp,recoverySalePrice
0,800.0,3.0,0.162,1625.0,2121.0,0.00369,8.2,4.6,10.31,1.15,cylinder,1.07,1359.0,315.0,630.0,1104.0,0.91,0.079,4.05,1.28,1360.8,0.52,1.6,5.4,0.3,2070.0,0.00301,53.4,1.15,27.7,0,0,0,0,0,0,0,2.39,1.94,1.0,400.0,1.177,5.79,107.6,10.0,0.76,3.28,3.28,315.0,0.31,0.227,18.7,0.007,34.6,25.0,59.6,3.75,0.09,158.0,0.86,65.7,2.82,0.68,113.1,1025.0,0.223,2.082,0.866,60.0,8.47,0.437,1.21,112.0,0.77,17.6,6.0,0.0,2.5,4.5,205.0,0.0,1831.0,1.0,1.15,4.4,0.99,0.0,0.0,3102.6544332488693,1051.3489027880587,2851.3055304608106,-251.3489027880587,1051.0,2051.0,5.53773514991147,1.32,60.0,17601.0,8.77,77.27115258701384,4734037.317206619,0.11733333333333333,1.2942197779788982,53.96,26.171,51.54,5652906.11,92.25,2.42,0.17246006927498528,63.33485130111524,4172.430357034638,53.00260772356584,4225.432964758204,2737.7405743256727,3133.99437701906,0.3006675823792432,4.4317048638579735,34.6,18.7,2.21111297818358,1.6804458634195207,3.28,5.875550585314462,19.271805919831436,59.6,25.0,10.0,0,0,0,0,0.0,0.0,113.96000000000001,93.32,461.9394199790465,-251.0,1513.2883227671052,-0.31375,104.86024833524355,8637.388326417917,65108.16969080627,65108.16969080627,15544.121841049799,30696.513882580864,189238.0,27716.365198742787,461.9394199790465,3912.626887222524,31628.99208596531,13821.86954156684,99095.0,288333.0,360.41625,26633.874480701055,125728.87448070105,-455.0,-276.32719666088144
0,800.0,3.0,0.199,1778.0,2126.0,0.00254,8.5,4.3,9.04,1.15,cylinder,0.88,1274.0,298.0,591.0,978.0,0.89,0.07,3.94,1.37,1360.8,0.8,3.2,4.6,0.3,2205.0,0.00365,49.8,0.93,37.0,0,0,0,0,0,0,0,2.38,2.3,1.0,400.0,1.004,6.38,111.9,10.3,0.7,3.36,3.36,311.0,0.3,0.201,23.2,0.0051,27.9,25.0,53.4,3.35,0.16,159.0,0.81,62.4,2.47,0.717,130.0,1013.4,0.195,2.045,0.785,31.6,9.69,0.398,1.22,115.3,0.69,12.2,4.0,0.0,4.0,6.0,206.0,0.0,1740.0,1.0,1.22,5.0,1.0,0.0,0.0,3311.7339865168406,832.9156773003675,3278.818309216473,-32.91567730036752,833.0,2479.0,4.554886058262182,1.09,37.0,16476.0,7.48,64.29055508267594,3489243.222578083,0.04541666666666667,0.585555416314405,10.35,12.19,8.94,4212795.49,204.0,1.41,0.14881446255310196,57.243252904378906,3581.2650036965574,45.189425019201614,3626.454428715759,1885.5458480843108,3311.7339865168406,0.33544257970703256,3.631595291830653,27.9,23.2,1.6427652162850856,1.1499356513995598,3.36,6.334533866817291,21.284033792506097,53.4,25.0,10.3,0,0,0,0,0.0,0.0,47.35,204.88,368.2969872917316,-33.0,1201.2126645920991,-0.04125,74.02769444563806,5195.249934220726,56700.312710861595,56700.312710861595,12069.960978618012,11021.936225625384,135607.0,11638.18479841872,368.2969872917316,3568.797806856879,15206.9826052756,6052.379076899689,47989.0,183596.0,229.495,14654.79450802361,62643.79450802361,701.0,89.363472907309
0,800.0,3.0,0.245,1788.0,2191.0,0.00265,7.4,4.7,5.69,1.2,cylinder,0.86,1161.0,288.0,621.0,1024.0,0.89,0.065,3.88,1.37,1360.8,0.51,1.8,4.6,0.3,2216.0,0.00362,51.4,0.84,25.0,0,0,0,0,0,0,0,2.57,2.61,1.0,400.0,1.066,5.4,107.9,10.6,0.73,3.55,3.55,313.7,0.25,0.232,29.6,0.00581,40.8,25.0,52.8,3.95,0.16,159.0,0.827,62.4,2.7,0.68,130.0,928.4,0.224,1.5,0.903,30.8,10.73,0.336,1.1,108.5,0.774,12.2,1.0,0.0,2.1,5.5,199.0,0.0,1763.0,1.0,1.17,4.3,0.99,0.0,0.0,5104.612988432271,1407.768717546938,4496.844270885333,-607.768717546938,1408.0,3697.0,5.84600986863726,1.39,46.0,18354.0,6.36,110.48757422322684,6278539.178944743,0.12034632034632033,1.1212773317968405,84.25,39.889,81.56,7237443.91,85.47,2.7,0.14644360428813424,53.34939759036145,3338.140490546134,42.21786604877972,3380.358356594914,2361.290579148654,5156.174735790172,0.2489005827289383,2.9829104790146963,40.8,29.6,1.8040469457907597,1.3169542704272545,3.55,6.465278231605187,22.951737722198413,52.8,25.0,10.6,0,0,0,0,0.0,0.0,130.25,86.33,514.7580415834756,-608.0,1922.5267591304137,-0.76,119.42386564736634,8301.402749630528,78600.30651207727,78600.30651207727,18534.86865870531,39505.662339843984,232222.0,15854.547680771047,514.7580415834756,5523.353786190693,21377.90146696174,7182.974892899145,57808.0,290030.0,362.5375,23454.826461391047,81262.82646139104,800.0,101.57853307673881
0,800.0,3.0,0.138,1830.0,1719.0,0.00404,7.0,4.7,6.44,1.13,square,1.18,1102.0,281.0,557.0,935.0,0.83,0.072,3.41,1.2,1360.8,0.69,2.1,4.5,0.3,2092.0,0.00307,53.2,0.91,37.1,0,0,0,0,0,0,0,2.48,2.53,1.0,400.0,1.035,5.89,78.6,10.8,0.74,3.45,3.45,316.0,0.29,0.221,23.3,0.00369,20.0,25.0,46.0,3.87,0.13,159.0,0.841,63.9,2.92,0.703,110.7,936.6,0.207,1.801,0.92,53.2,10.71,0.278,1.21,110.8,0.75,13.1,5.0,0.0,4.0,6.0,199.0,0.0,2101.0,1.0,1.21,4.3,1.07,0.0,0.0,4362.543944153699,1101.9160851589702,4060.627858994729,-301.9160851589702,1102.0,3261.0,8.182283202791087,2.3,71.0,29425.0,8.26,96.68161569035068,5016498.927329516,0.09583333333333333,0.9423746101250783,19.92,18.215,18.1,6295023.58,168.0,1.82,0.11908000387776664,77.55916030534351,4963.63955575924,63.792023832201856,5027.431579591442,2899.1073327683716,4077.14387304084,0.2691636712723373,2.5249584281899673,20.0,23.3,2.724208230414666,2.0159140905068527,3.45,6.10221781841425,21.052651473529163,46.0,25.0,10.8,0,0,0,0,0.0,0.0,90.92,169.18,431.3631735712553,-302.0,1533.2792587302256,-0.3775,95.33126135924742,7344.023277300299,60123.35817122971,60123.35817122971,13382.135141444549,44898.67082550266,201229.0,22948.520833990784,431.3631735712553,4619.899588948145,27568.42042293893,7664.0208775770225,78414.0,279642.0,349.5525,20085.958289365954,98499.95828936595,-408.0,-241.42146639550478
0,800.0,3.0,0.163,1502.0,1661.0,0.00402,8.1,4.4,8.96,1.35,cylinder,0.91,978.0,321.0,611.0,1107.0,0.85,0.075,4.06,1.35,1360.8,0.45,1.6,4.6,0.3,2139.0,0.00401,54.1,1.14,36.1,0,0,0,0,0,0,0,2.19,2.6,1.0,400.0,1.151,7.23,111.7,12.0,0.77,3.99,3.99,315.2,0.25,0.255,25.6,0.0046,42.6,25.0,60.2,3.16,0.1,159.0,0.779,62.9,2.63,0.723,111.1,972.8,0.198,1.988,0.836,42.8,12.03,0.379,1.23,110.1,0.69,19.4,5.0,0.0,3.0,4.2,200.0,0.0,2229.0,1.0,1.2,4.3,0.99,0.0,0.0,5128.1129683337485,1250.0529469503506,4678.060021383398,-450.0529469503506,1250.0,3878.0,7.797131025501066,2.36,79.0,28700.0,7.37,137.50911291544378,8447424.417169604,0.1873015873015873,1.5058630267504842,96.18,36.467,92.31,9452349.6,102.06,3.87,0.1781578576335613,74.50071620411818,4697.301178484185,65.8317180061469,4763.132896490331,2159.2044885778064,5179.912089226009,0.24851979832948637,3.057807480229866,42.6,25.6,2.387878462645259,1.8386664162368496,3.99,7.129268996689833,28.445783296792435,60.2,25.0,12.0,0,0,0,0,0.0,0.0,175.18,102.97,607.8545328505397,-450.0,1857.9074798008903,-0.5625,155.00290587688764,8084.848007689732,80380.61950387503,80380.61950387503,16888.162661767255,25068.18596829708,207912.0,26016.174006003097,607.8545328505397,7312.490030191992,33328.66403619509,12631.56366971794,100589.0,308501.0,385.62625,36043.40510813727,136632.40510813726,-1000.0,-136.63240510813725
0,800.0,3.0,0.21,1830.0,1622.0,0.00425,8.0,5.5,6.67,1.23,square,0.98,1185.0,297.0,607.0,1022.0,0.86,0.068,3.58,1.47,1360.8,0.63,2.0,4.9,0.3,2102.0,0.00363,54.3,0.94,39.7,0,0,0,0,0,0,0,2.62,2.58,1.0,400.0,1.011,5.57,78.5,9.2,0.82,3.59,3.59,312.1,0.29,0.219,24.0,0.00525,41.9,25.0,55.2,3.73,0.1,150.0,0.836,63.2,2.47,0.717,106.4,1035.5,0.205,2.003,0.833,39.8,9.08,0.326,1.22,109.1,0.754,16.6,4.0,0.0,1.0,5.0,220.0,0.0,1905.0,1.0,1.25,4.6,1.0,0.0,0.0,4630.3189606465885,1413.344899602838,4016.9740610437507,-613.344899602838,1413.0,3217.0,6.573375777003015,1.31,62.0,19128.0,7.84,100.42435152609377,5695543.133166916,0.262,2.0063049326923066,135.08,76.087,130.49,6573876.98,40.0,4.59,0.16572703340852724,71.73592356687898,4544.184317938171,53.380826616006914,4597.565144554178,2740.3488416208324,4630.3189606465885,0.2759863029736256,3.450260015768716,41.9,24.0,2.5681434336739946,2.1058776156126755,3.59,6.673233403378198,23.95690791812773,55.2,25.0,9.2,0,0,0,0,0.0,0.0,197.08,40.98,598.5552042215818,-613.0,2011.9001038244198,-0.76625,131.0835897245264,8838.155932897515,77121.99480662799,77121.99480662799,16845.50893535874,23588.5059911486,199787.0,23822.497128018953,598.5552042215818,5434.881254331963,29257.378382350915,9537.905352646398,86120.0,285907.0,357.38375,33397.541723485374,119517.54172348537,-1039.0,-115.03132023434588
0,800.0,3.0,0.125,1637.0,2105.0,0.00397,8.7,4.5,8.38,1.11,cylinder,1.73,1078.0,281.0,560.0,1134.0,0.87,0.061,3.83,1.32,1360.8,0.4,3.9,4.4,0.3,1919.0,0.00366,52.2,1.03,20.0,0,0,0,0,0,0,0,1.71,2.61,1.0,400.0,1.158,4.64,107.7,9.7,0.71,3.65,3.65,315.8,0.32,0.209,20.2,0.00566,42.7,25.0,63.4,3.56,0.14,160.0,0.837,62.9,2.74,0.68,112.3,1032.1,0.204,1.779,0.894,46.3,13.03,0.33,1.12,103.9,0.773,14.3,6.0,0.0,2.1,4.8,202.0,0.0,2058.0,1.0,1.24,4.7,0.99,0.0,0.0,4254.628297467775,695.8736050509342,4358.754692416841,104.1263949490658,696.0,3559.0,8.174643758581837,2.45,84.0,34870.0,15.05,104.37630968431134,6568409.277580969,0.24305555555555558,1.7136536276457839,51.47,42.845,47.86,7773877.2,87.7,3.61,0.13837811448033085,49.88969359331476,3146.7657104203113,43.304970042734695,3190.070680463046,2138.4927728536363,4297.604340876541,0.28908288575085594,4.175474811578136,42.7,20.2,3.2567616870331126,2.31230079779351,3.65,6.472339696668374,23.624039892839566,63.4,25.0,9.7,0,0,0,0,0.0,0.0,135.47,89.43,508.0467378462985,104.0,1203.9203428972328,0.13,106.18176820987638,7941.888646412437,68185.60798701481,68185.60798701481,14941.96402935102,37281.83133533434,204637.0,23522.56396228362,508.0467378462985,6619.848994137269,30142.41295642089,9946.996275618894,80379.0,285015.0,356.26875,17216.06090343043,97595.06090343042,1320.0,73.9356521995685
0,800.0,3.0,0.108,1674.0,2108.0,0.00341,8.2,5.1,12.5,1.16,cylinder,1.13,932.0,296.0,639.0,1172.0,0.9,0.075,4.02,1.44,1360.8,0.42,1.6,4.4,0.3,2171.0,0.00279,53.0,0.91,39.1,0,0,0,0,0,0,0,1.0,2.5,1.0,400.0,0.971,5.0,70.0,10.0,0.73,3.33,3.33,313.1,0.31,0.213,21.8,0.00307,41.5,25.0,45.5,3.1,0.13,159.0,0.823,61.1,2.66,0.702,91.1,937.3,0.208,2.018,0.906,43.1,11.53,0.328,1.1,109.9,0.797,23.8,5.0,0.0,3.0,6.2,209.0,0.0,2102.0,1.0,1.28,5.5,1.01,0.0,0.0,3583.9036246580895,347.8335151416077,4036.070109516482,452.1664848583923,348.0,3236.0,9.943682971662119,2.72,95.0,37371.0,9.27,79.38768901487965,5163283.658459431,0.14623655913978495,1.2213026975963457,81.03,25.541,78.81,6620187.54,152.52,2.22,0.17079031546038473,69.35714285714286,4248.156716846058,51.18060063750118,4299.337317483559,3229.971349414218,3548.419430354544,0.36059334445704233,2.978507948607383,41.5,21.8,3.572929494251807,2.6082385308038187,3.33,6.111233872108853,20.35040879412248,45.5,25.0,10.0,0,0,0,0,0.0,0.0,176.03,153.65,557.7413037831618,452.0,905.5748189247695,0.565,118.79889770581346,8109.008181002644,63218.57827313224,63218.57827313224,14086.764280811505,45132.197764993376,208083.0,24038.650193054276,557.7413037831618,6430.757232619855,30469.40742567413,9993.965635621114,81683.0,289766.0,362.2075,21552.680690409514,103235.68069040951,2608.0,39.58423339356193
0,800.0,3.0,0.118,1708.0,2171.0,0.00391,8.5,4.4,14.51,1.18,cylinder,1.12,1118.0,308.0,617.0,1059.0,0.87,0.069,3.96,1.24,1360.8,0.63,1.4,4.4,0.3,2240.0,0.00324,53.4,0.96,37.0,0,0,0,0,0,0,0,2.41,2.51,1.0,400.0,1.179,5.53,107.0,10.8,0.79,3.72,3.72,311.2,0.21,0.227,22.7,0.00471,23.4,25.0,59.7,3.67,0.18,155.0,0.804,62.7,2.54,0.718,103.6,975.2,0.215,1.92,0.868,35.4,12.32,0.309,1.18,108.3,0.776,19.6,6.0,0.0,4.3,6.2,219.0,0.0,1545.0,1.0,1.28,4.2,1.0,0.0,0.0,3879.8222207897943,1014.2615622358135,3665.560658553981,-214.26156223581347,1014.0,2866.0,7.306124760914949,2.14,88.0,31064.0,9.52,69.55523071259925,4087624.268848091,0.08027006751687922,0.818757130644084,26.89,14.401,25.1,5350145.63,226.61,1.78,0.14120491444313032,60.93336448598131,3829.3755014066123,54.75558278936545,3884.1310841959776,2633.0320025462643,3879.8222207897943,0.2672875201609279,2.489648537388882,23.4,22.7,1.7623555764611916,1.3922609054043413,3.72,6.995222417573811,26.02222739337458,59.7,25.0,10.8,0,0,0,0,0.0,0.0,114.89,227.73000000000002,488.8884696748853,-214.0,1503.1500319106988,-0.2675,110.97768261619896,6834.412099939027,61367.38864245312,61367.38864245312,14169.188558127422,27493.567910694037,175100.0,17306.65182649094,488.8884696748853,6023.105946394587,23329.757772885525,7208.895151821627,66523.0,241623.0,302.02875,29461.740625449696,95984.74062544969,-270.0,-355.4990393535174
0,800.0,3.0,0.16,1458.0,2196.0,0.0033,8.7,5.0,10.01,1.21,square,1.27,1066.0,302.0,598.0,948.0,0.89,0.068,3.77,1.14,1360.8,0.72,2.3,4.6,0.3,1902.0,0.00329,53.2,1.12,38.6,0,0,0,0,0,0,0,2.5,2.19,1.0,400.0,1.237,7.48,101.3,9.3,0.73,3.49,3.49,314.8,0.3,0.212,30.4,0.00601,35.5,25.0,64.4,3.31,0.13,158.0,0.827,61.4,2.72,0.712,83.9,1069.6,0.27,2.083,0.761,42.6,11.2,0.38,1.21,106.8,0.727,18.0,6.0,0.0,2.5,4.6,206.0,0.0,2173.0,1.0,1.16,4.3,0.99,0.0,0.0,3785.6296952141956,1229.3227301500713,3356.3069650641246,-429.32273015007127,1229.0,2556.0,6.992190966175618,1.65,71.0,20977.0,11.05,83.86574125597514,4412026.787495252,0.14347826086956522,1.260710106150607,21.16,23.948,18.79,5172831.23,100.05,2.37,0.12267522342605183,91.34017769002962,5615.819168886179,78.83923249585602,5694.658401382035,2847.057126686763,3823.8683790042382,0.27497981190780874,4.1657480348014495,35.5,30.4,2.55836426527021,1.8676059136472531,3.49,6.26763177047014,21.87403487894079,64.4,25.0,9.3,0,0,0,0,0.0,0.0,92.16,101.32,504.76678441621425,-429.0,1734.0895145662855,-0.53625,107.01055829623742,7533.432648063413,55578.024261965824,55578.024261965824,16075.666550730773,8502.771968447563,136226.0,21503.065016130728,504.76678441621425,5653.387985461599,27156.453001592326,10319.452140605084,82920.0,219147.0,273.93375,31213.61126219314,114133.61126219314,-1345.0,-84.85770354066405
0,800.0,3.0,0.144,1612.0,1827.0,0.0025,9.5,4.6,8.79,1.22,cylinder,1.07,1029.0,302.0,617.0,965.0,0.92,0.068,3.78,1.39,1360.8,0.57,1.7,4.6,0.3,2153.0,0.00357,53.0,1.18,26.5,0,0,0,0,0,0,0,2.5,2.61,1.0,400.0,1.113,7.95,98.5,10.7,0.74,3.32,3.32,318.0,0.27,0.195,22.7,0.00434,40.9,25.0,44.2,2.68,0.13,160.0,0.855,64.2,2.93,0.72,120.0,952.5,0.243,1.714,0.774,37.3,7.0,0.293,1.24,110.1,0.69,8.0,6.0,0.0,1.8,3.7,212.0,0.0,2163.0,1.0,1.19,4.5,1.04,0.0,0.0,4607.577423228631,1248.1717873447167,4159.405635883914,-448.1717873447167,1248.0,3359.0,7.022276500974272,1.89,48.0,28885.0,10.17,118.33301951305587,6336923.6309710825,0.28378378378378377,1.9864739841095835,98.46,47.084,93.88,7322464.63,63.27,4.58,0.16414876509721296,89.83096446700507,5777.686269500967,80.79449423209265,5858.48076373306,2455.830445459362,4430.362906950607,0.27398875966572855,3.0607365990908915,40.9,22.7,2.5063395960823875,1.8546913011009667,3.32,5.725936729919717,19.010109943333457,44.2,25.0,10.7,0,0,0,0,0.0,0.0,146.45999999999998,64.34,535.1418626752065,-448.0,1783.3136500199232,-0.56,104.35266322166528,8510.214508896894,78585.71879365473,78585.71879365473,20048.8296668581,10544.03374321703,185550.0,19960.791477785202,535.1418626752065,3745.993038726446,23706.78451651165,6946.0878633379125,69773.0,255323.0,319.15375,14266.509200159386,84039.50920015939,-1440.0,-58.36077027788846
0,800.0,3.0,0.14,1689.0,1997.0,0.00396,7.5,4.3,7.92,1.18,cylinder,1.32,1060.0,286.0,586.0,1077.0,0.89,0.07,3.86,1.35,1360.8,0.61,1.9,4.3,0.3,2012.0,0.00345,53.6,1.12,35.0,0,0,0,0,0,0,0,2.49,2.46,1.0,400.0,1.276,6.21,106.0,8.7,0.72,3.57,3.57,313.5,0.31,0.264,26.8,0.00544,44.2,25.0,66.1,3.99,0.17,160.0,0.834,62.8,2.74,0.68,93.6,991.9,0.2,2.049,0.868,43.4,9.42,0.406,1.17,120.3,0.737,13.8,5.0,0.0,3.3,4.4,221.0,0.0,1819.0,1.0,1.22,4.2,1.0,0.0,0.0,4098.2496459572085,1215.7074117268048,3682.5422342304037,-415.7074117268048,1216.0,2883.0,6.998758061273527,2.08,73.0,26304.0,9.9,111.59218891607283,6669522.056748636,0.14325068870523416,1.1772434098934652,45.39,27.304,42.93,7784811.66,108.9,2.45,0.18319090071851787,74.75433962264151,4706.0769168670095,60.88700305568086,4766.96391992269,2896.8037127925427,4098.2496459572085,0.26245195996656745,3.1684090844212234,44.2,26.8,2.6159205636514034,1.8834628058290104,3.57,6.518309483806424,23.27036485718893,66.1,25.0,8.7,0,0,0,0,0.0,0.0,118.39,110.22,562.772966266326,-416.0,1778.4803779931308,-0.52,148.57206309431007,10363.717569746104,67806.2311321969,67806.2311321969,14553.146226439381,31995.137149563376,194346.0,24424.346735958545,562.772966266326,5301.321342228791,29725.668078187337,12068.62123974406,88865.0,283211.0,354.01375,24543.029216305207,113408.0292163052,-864.0,-131.25929307442732
0,800.0,3.0,0.2,1732.0,2190.0,0.00345,9.2,4.8,10.4,1.27,cylinder,0.92,1084.0,275.0,629.0,1026.0,0.91,0.077,3.56,1.28,1360.8,0.56,2.1,4.6,0.3,2106.0,0.00312,54.8,1.22,31.9,0,0,0,0,0,0,0,2.52,2.59,1.0,400.0,1.122,6.94,99.7,11.4,0.8,3.3,3.3,317.0,0.33,0.229,31.9,0.00396,31.8,25.0,55.3,3.29,0.17,158.0,0.85,61.5,2.86,0.703,109.5,1100.0,0.201,1.867,0.729,44.7,11.18,0.355,1.22,109.5,0.74,18.5,5.0,0.0,2.8,4.8,220.0,0.0,1996.0,1.0,1.17,4.4,1.01,0.0,0.0,4090.891288055726,1093.6041951663224,3797.2870928894035,-293.60419516632237,1094.0,2997.0,5.394854286214024,1.19,62.0,18986.0,8.46,85.98929105274918,4895949.645955641,0.08854166666666667,0.9138108146131323,34.56,23.511,32.76,5687863.96,123.65,1.8,0.15780905394491485,78.10110330992978,4812.923110378294,66.4760611171323,4879.399171495426,2758.221484381034,4050.3874139165605,0.2760284339987572,2.5526743010444717,31.8,31.9,2.1729488664925514,1.7383590931940411,3.3,5.763599992400763,19.019879974922514,55.3,25.0,11.4,0,0,0,0,0.0,0.0,96.56,124.57000000000001,494.588226200517,-294.0,1588.1924213668394,-0.3675,113.2607037999184,8802.87337019205,67839.68331064409,67839.68331064409,14735.776345439463,6212.923652354223,150896.0,22108.09371116311,494.588226200517,5529.49636892178,27637.59008008489,9811.344478430135,83365.0,234262.0,292.8275,29381.55979528653,112746.55979528654,-376.0,-299.8578717959748
0,800.0,3.0,0.14,1647.0,1400.0,0.00397,6.8,4.3,6.21,1.26,square,1.12,1233.0,289.0,572.0,988.0,0.81,0.064,2.5,1.3,1360.8,0.6,6.1,4.9,0.3,1616.0,0.00292,49.9,1.06,25.3,0,0,0,0,0,0,0,2.54,2.46,1.0,400.0,1.139,6.7,108.1,10.4,0.82,3.6,3.6,316.3,0.31,0.24,22.9,0.00571,23.9,25.0,62.2,3.28,0.14,159.0,0.852,65.1,2.39,0.717,102.3,916.6,0.225,2.059,0.7,50.5,9.45,0.333,1.2,121.7,0.74,11.1,3.0,0.0,3.0,4.7,221.0,0.0,2093.0,1.0,1.2,4.3,1.1,0.0,0.0,3589.3018368901307,973.7977389394332,3415.5040979506975,-173.7977389394332,974.0,2616.0,7.225778275785183,2.18,57.0,24396.0,7.62,106.86808817117327,5859360.217154228,0.15460992907801419,1.4115220515894347,14.67,27.435,12.67,7111230.19,95.88,2.0,0.1329157834757835,70.59481961147087,4604.375574211026,55.6008286119105,4659.9764028229365,2844.3759329340096,3263.0016699001185,0.28990966242178245,4.157662887471114,23.9,22.9,2.767435096836884,2.269296779406245,3.6,6.343408418358871,22.836270306091937,62.2,25.0,10.4,0,0,0,0,0.0,0.0,71.67,97.0,436.164132207724,-174.0,1409.9618711471571,-0.2175,104.67939172985375,8362.167423060431,57641.73455073353,57641.73455073353,13885.990273915044,4427.639725835436,129087.0,22026.28867649006,436.164132207724,4121.751049362992,26148.039725853054,8707.297228709067,76885.0,205972.0,257.465,15650.576769733443,92535.57676973344,452.0,204.7247273666669
0,800.0,3.0,0.11,1769.0,2221.0,0.002,7.7,4.8,5.82,1.3,cylinder,0.87,1098.0,322.0,623.0,950.0,0.93,0.071,4.01,1.5,1360.8,0.67,2.0,4.2,0.3,1942.0,0.00322,51.7,0.9,38.9,0,0,0,0,0,0,0,2.61,2.57,1.0,400.0,1.121,4.8,82.8,9.4,0.78,3.49,3.49,314.7,0.32,0.236,23.2,0.00345,40.5,25.0,44.1,3.61,0.16,151.0,0.833,64.0,3.1,0.715,88.8,965.5,0.224,1.939,0.871,30.0,8.66,0.304,1.24,121.5,0.746,10.6,4.0,0.0,3.9,5.8,205.0,0.0,2038.0,1.0,1.14,4.5,0.99,0.0,0.0,4483.66222567875,1220.7408923551814,4062.9213333235684,-420.74089235518136,1221.0,3263.0,9.333818485507534,2.71,60.0,36936.0,6.7,90.97450365704363,4796103.133972888,0.1198054818744474,1.020705411423229,33.71,18.938,31.8,6381463.41,174.17,1.91,0.20247364646938448,64.98550724637681,4172.030777142157,66.67445746494133,4238.705234607098,2741.2286045264213,4528.951743109848,0.2719860413159202,2.1800916028098576,40.5,23.2,3.4004831802389384,2.652376880586372,3.49,6.275602053069588,21.901851165212864,44.1,25.0,9.4,0,0,0,0,0.0,0.0,93.71000000000001,175.04,457.6538915558716,-421.0,1678.3947839110529,-0.52625,108.00631840718569,7461.739785519915,52340.110590288416,52340.110590288416,12689.684772224606,24985.19693763794,152981.0,13729.616746676149,457.6538915558716,3963.282700873848,17692.899447549997,5378.6414320551985,54398.0,207379.0,259.22375,17790.98470945716,72188.98470945716,-463.0,-155.91573371373036
